总数,直播间url,直播间ID,标题,状态,是否上架,添加时间,开始时间,zbID,直播类型,enc_tpid,播放url
5806,https://inter.dayilive.com/live/page/1147755239,1147755239,【低延迟】0510 鉴玑识骨·智汇研膝｜智能化关节外科研讨会暨机器人辅助全膝关节置换多中心研究圆桌会议,0,是,2025-05-09 14:09:07,2025-05-10 08:30:00,11749549,0,8A867D8C457E3458D7F5383112931C77,http://v3bj.vzan.com/11749549/671437848768547059/replay.1746836877.63690024.m3u8?zbid=11749549&tpid=1147755239&type=0
5806,https://inter.dayilive.com/live/page/599651373,599651373,0510 国家骨科医学中心保膝联盟专家系列讲坛（南昌站）,0,是,2025-05-09 13:14:13,2025-05-10 07:45:00,11749549,0,9ACB0AB219B1AD2A1A538822F8D8E58C,https://qvod2.vzan.com/clip/11749549/599651373/6f0119d644d9443a92128685176dcdfe.m3u8?zbid=11749549&tpid=599651373&type=0
5806,https://inter.dayilive.com/live/page/974458344,974458344,0512 午间一点半点·康复分享会·第143期：髋关节骨关节炎&髋关节盂唇损伤,0,是,2025-05-09 10:02:04,2025-05-12 13:00:00,11749549,0,1400E48602BFCE36E9C50B0221C900DE,https://qvod2.vzan.com/clip/11749549/974458344/4f2e417993ee44b8afceeb0bcc885453.m3u8?zbid=11749549&tpid=974458344&type=0
5806,https://inter.dayilive.com/live/page/2065036414,2065036414,150 孙丕绛教授｜腹腔镜下联合门静脉节段性切除重建及腹腔干切除的根治性顺行模块化胰脾切除术(L-PV Reconstruction+mAppleby+Ramps),0,是,2025-05-08 21:47:06,2025-05-08 21:47:02,11749549,0,3828D6B39A9AFF7DF98D356F455391B6,https://pull-hs1.vzan.com/11749549/839564005688109080/replay.1747735706.06890578.m3u8?zbid=11749549&tpid=2065036414&type=0
5806,https://inter.dayilive.com/live/page/1680463613,1680463613,149 孙丕绛教授｜腹腔镜下肠系膜上动脉优先入路扩大清扫的根治性胰十二指肠切除术,0,是,2025-05-08 21:46:19,2025-05-08 21:46:15,11749549,0,74E16EB00623C0A74006B28BAC7E640A,https://qvod2.vzan.com/clip/11749549/1680463613/751b7690f2fd4c618ab51235e61c8775.m3u8?zbid=11749549&tpid=1680463613&type=0
5806,https://inter.dayilive.com/live/page/114268141,114268141,260 孙丕绛教授｜腹腔镜保留十二指肠的胰头切除术,0,是,2025-05-08 21:45:33,2025-05-08 21:45:28,11749549,0,24D8996960858D46D9B774AE2910FB97,https://qvod2.vzan.com/clip/11749549/114268141/06d6b6f246a84ab383e0161eeb258676.m3u8?zbid=11749549&tpid=114268141&type=0
5806,https://inter.dayilive.com/live/page/1473496131,1473496131,259 郑志鹏教授｜腹腔镜ALPPS,0,是,2025-05-08 21:44:58,2025-05-08 21:44:54,11749549,0,63EDEE9801A8876E06E20D5B58BE5CAA,https://qvod2.vzan.com/clip/11749549/1473496131/a6124497f9b5447a8908e094c87f88f5.m3u8?zbid=11749549&tpid=1473496131&type=0
5806,https://inter.dayilive.com/live/page/1950921204,1950921204,258 郑志鹏教授｜腹腔镜S48切除术,0,是,2025-05-08 21:44:10,2025-05-08 21:44:06,11749549,0,8CB5FE86259E39A1F25BF19A2346B85F,https://qvod2.vzan.com/clip/11749549/1950921204/123a00ff0a854c2499caa44a1ac675ee.m3u8?zbid=11749549&tpid=1950921204&type=0
5806,https://inter.dayilive.com/live/page/1820442170,1820442170,257 郑志鹏教授｜腹腔镜S7段切除,0,是,2025-05-08 21:43:47,2025-05-08 21:43:42,11749549,0,899DDDAE85DF11939DA529B88DDB2ECC,https://qvod2.vzan.com/clip/11749549/1820442170/c63962a1a22a490f8394685beb7af033.m3u8?zbid=11749549&tpid=1820442170&type=0
5806,https://inter.dayilive.com/live/page/629036104,629036104,0513 云南省骨科与运动康复临床医学研究中心｜云南省医学会骨科学分会｜云南省医学会数字医学分会｜云南省骨科专科联盟“昆华论骨”系列学术活动（50期）之骨质疏松专题,0,是,2025-05-08 16:35:11,2025-05-13 08:00:00,11749549,0,0D7A9F5E2CCDBFBD3AE4587C8964682B,https://qvod2.vzan.com/clip/11749549/629036104/03d0f45554924f98a110be2b4ab971fb.m3u8?zbid=11749549&tpid=629036104&type=0
5806,https://inter.dayilive.com/live/page/328974816,328974816,0514 腰椎TLIF手术的相关解剖｜唐山二院解剖课堂,0,是,2025-05-08 15:00:26,2025-05-14 15:00:00,11749549,0,6A53C23C9F0FB7ACB20FDAE4FCFA457E,https://qvod2.vzan.com/clip/11749549/328974816/08cdd52150084613804c17845ed071dd.m3u8?zbid=11749549&tpid=328974816&type=0
5806,https://inter.dayilive.com/live/page/910850200,910850200,赵国栋｜国产机器人胰腺中段联合远端胃切除、平行式胰肠吻合术,0,是,2025-05-08 10:22:07,2025-05-08 10:21:32,11749549,0,FF8BBEE62D188894D722BC7BFF3A0D70,https://qvod2.vzan.com/clip/11749549/910850200/8e1b4b4ddf054e38a3b691c8fd1e2b8b.m3u8?zbid=11749549&tpid=910850200&type=0
5806,https://inter.dayilive.com/live/page/276606727,276606727,0511 第233期精讲会【跟腱篇】｜陈华,0,是,2025-05-08 10:13:30,2025-05-11 19:00:00,11749549,0,A35AC770C866EF22FB6B69EBD8E9F50E,https://qvod2.vzan.com/clip/11749549/276606727/8d72eacf1fa54817b9b9d7bc9078119d.m3u8?zbid=11749549&tpid=276606727&type=0
5806,https://inter.dayilive.com/live/page/1362187674,1362187674,0521 骨科康复理论技术研讨专题·第46期：超声可视化腰痛诊疗思路,0,是,2025-05-07 17:28:53,2025-05-21 19:00:00,11749549,0,AC92E9734D3ECF47575FB356C3424233,https://qvod2.vzan.com/clip/11749549/1362187674/ad6bea26fedf4878b1a20cf60a9efd70.m3u8?zbid=11749549&tpid=1362187674&type=0
5806,https://inter.dayilive.com/live/page/1966805943,1966805943,肝胆星坐标——电磁导航精准诊疗手术研讨会 ,0,是,2025-05-07 12:33:42,2025-05-18 08:30:00,11749549,0,FCA120B30E8A6B44C695E341CB9CECE4,https://qvod2.vzan.com/clip/11749549/1966805943/321c032f2493440387bd50ecdfe627ff.m3u8?zbid=11749549&tpid=1966805943&type=0
5806,https://inter.dayilive.com/live/page/656843829,656843829,0508 骨科与运动康复联合文献分享会（第15期）－MWM技术联合运动对肩部疼痛患者功能及疼痛改善优于假干预：一项随机试验,0,是,2025-05-07 08:57:50,2025-05-08 16:30:00,11749549,0,414ADA08F45CF556D98FB5A3513D890B,https://qvod2.vzan.com/clip/11749549/656843829/73115db281de401da918f29c651ef09a.m3u8?zbid=11749549&tpid=656843829&type=0
5806,https://inter.dayilive.com/live/page/401633115,401633115,0512 微创脊柱外科讲坛｜如何为OLIF赋能？,0,是,2025-05-07 08:44:51,2025-05-12 19:00:00,11749549,0,8DC52B26C6A1D821BEA44F2C61CF0556,https://qvod2.vzan.com/clip/11749549/401633115/42ff74d7082c4e048d78681a37463a69.m3u8?zbid=11749549&tpid=401633115&type=0
5806,https://inter.dayilive.com/live/page/910238209,910238209,0517 解放军总医院骨科医学部关节外科精品课程·第9期：机器人辅助TKA的“后学习曲线”阶段,0,是,2025-05-07 08:25:37,2025-05-17 09:00:00,11749549,0,F318BAF4BC57F00B988F047D40602658,https://qvod2.vzan.com/clip/11749549/910238209/050179326bd641d2b8632ed580108ddd.m3u8?zbid=11749549&tpid=910238209&type=0
5806,https://inter.dayilive.com/live/page/720017672,720017672,20250506 黄刚｜经皮肝穿刺胆管取石术（H.PTCL）：吻合口重度狭窄、闭塞的寻找及精准处理。吻合口狭窄、胆管结石、胆管狭窄的超微创治疗--H.PTCL,0,是,2025-05-06 21:54:34,2025-05-06 21:53:38,11749549,0,2DF3F1FADE1E0BD54252FF70CDF926AE,https://qvod2.vzan.com/clip/11749549/720017672/9656a27226434bacb9a9b0db6e3eeece.m3u8?zbid=11749549&tpid=720017672&type=0
5806,https://inter.dayilive.com/live/page/1362587592,1362587592,5月10日 会议直播间 内蒙古抗癌协会胃肠肿瘤专业委员会第二届委员会2025年学术会议,0,是,2025-05-05 22:02:31,2025-05-10 08:00:00,11749549,0,29DFC0EFEC1A77754986DC7F4315B285,http://v3bj.vzan.com/11749549/004820278027890653/replay.1746869477.58674091.m3u8?zbid=11749549&tpid=1362587592&type=0
5806,https://inter.dayilive.com/live/page/495860015,495860015,5月10日 会议直播间 内蒙古抗癌协会胃肠肿瘤专委会伤口造口治疗学组2025学术会议,0,是,2025-05-05 18:50:41,2025-05-10 08:00:00,11749549,0,DECDE98D35AE6EBD1300A17DFAD2C9E6,https://qvod2.vzan.com/clip/11749549/495860015/cc33b1098aef4ab1a767c3089d695a5d.m3u8?zbid=11749549&tpid=495860015&type=0
5806,https://inter.dayilive.com/live/page/582341325,582341325,5月9日 会议直播间 内蒙古抗癌协会胃肠肿瘤专业委员会青年委员会2025年学术会议,0,是,2025-05-05 18:50:00,2025-05-09 14:00:00,11749549,0,10CD885884C38EEEBE6D06D780978D98,https://qvod2.vzan.com/clip/11749549/582341325/2f0ea247958740dcb6c04880b50f369f.m3u8?zbid=11749549&tpid=582341325&type=0
5806,https://inter.dayilive.com/live/page/754494488,754494488,5月9日 手术直播间 李国利教授 赤峰市医院/金若天教授 赤峰医学院附属医院,0,是,2025-05-05 18:46:59,2025-05-09 08:30:00,11749549,0,6A72E56F0294A20A334DD6DA97129BA5,https://qvod2.vzan.com/clip/11749549/754494488/056f185e84e5481289b6f9ce079c44a5.m3u8?zbid=11749549&tpid=754494488&type=0
5806,https://inter.dayilive.com/live/page/180700245,180700245,5月9日 手术直播间 王举教授 内蒙古自治区人民医院 ,0,是,2025-05-05 18:46:07,2025-05-09 08:30:00,11749549,0,472B61405221EFC4DECF3F0C0D069755,https://qvod2.vzan.com/clip/11749549/180700245/dfaa2cab65014f48a4381f8dec7f5681.m3u8?zbid=11749549&tpid=180700245&type=0
5806,https://inter.dayilive.com/live/page/1767882596,1767882596,5月10日 会议直播间,0,是,2025-05-05 18:40:08,2025-05-10 08:00:00,11749549,0,EB51B72FAF22029E61F4779FE5B58A31,https://qvod2.vzan.com/clip/11749549/1767882596/fe681059a6d84e18867d2de2c7d41de1.m3u8?zbid=11749549&tpid=1767882596&type=0
5806,https://inter.dayilive.com/live/page/1910590797,1910590797,5月9日 手术直播间,0,是,2025-05-05 18:39:11,2025-05-09 08:30:00,11749549,0,3C4570C2022D78F3132FED3F9311CAB9,https://qvod2.vzan.com/clip/11749549/1910590797/2a371698eb1145d795ee2b604f1e163c.m3u8?zbid=11749549&tpid=1910590797&type=0
5806,https://inter.dayilive.com/live/page/254752580,254752580,0510 鉴玑识骨·智汇研膝｜智能化关节外科研讨会暨机器人辅助全膝关节置换多中心研究圆桌会议,0,是,2025-05-05 17:40:51,2025-05-10 08:30:00,11749549,0,9469AEEDA888BB4E99E538A80AF1BF3B,https://qvod2.vzan.com/clip/11749549/254752580/9e1da8da91194d3c956e8c584ae04385.m3u8?zbid=11749549&tpid=254752580&type=0
5806,https://inter.dayilive.com/live/page/826596571,826596571,胆刀相会·总第九期｜胆道规范术式精讲系列，系列三：胆道结石性疾病外科治疗，第三期：实战视频复盘困难腹腔镜胆囊切除术,0,是,2025-05-05 16:07:53,2025-05-08 20:00:00,11749549,0,BE51CB5B5667382A4EEE478FC5D07872,https://qvod2.vzan.com/clip/11749549/826596571/bfe297abb6a84e41978a104a074251a3.m3u8?zbid=11749549&tpid=826596571&type=0
5806,https://inter.dayilive.com/live/page/1416254628,1416254628,赵国栋｜机器人保留十二指肠胰头切除术,0,是,2025-05-05 09:08:12,2025-05-05 09:07:50,11749549,0,00E8DECAAFD8303CF8395F250D2AF193,http://v3bj.vzan.com/11749549/699466412000836385/replay.1747658431.90407708.m3u8?zbid=11749549&tpid=1416254628&type=0
5806,https://inter.dayilive.com/live/page/2092678295,2092678295,0506 保髋专家论坛｜儿童青少年与成人的保髋第十季第87期：病例讨论——青少年髋关节残余畸形,0,是,2025-05-04 22:24:11,2025-05-06 19:00:00,11749549,0,CC0ADDB956DFC317ACCA53D82CFCE887,https://qvod2.vzan.com/clip/11749549/2092678295/b237fdd544174f10805ad5f422d8204d.m3u8?zbid=11749549&tpid=2092678295&type=0
5806,https://inter.dayilive.com/live/page/1849069228,1849069228,0508 下胫腓联合不稳｜魏民【解放军总医院骨科医学部进修讲堂·第二十三期】,0,是,2025-04-30 08:45:37,2025-05-08 19:30:00,11749549,0,826770D2DC4B65FF64F96E9936896C97,http://v3bj.vzan.com/11749549/018060563323927194/replay.1746681391.53940465.m3u8?zbid=11749549&tpid=1849069228&type=0
5806,https://inter.dayilive.com/live/page/985789683,985789683,荡气回肠结直肠手术学习班（第7期）暨C-PelvEx复杂结直肠癌手术学习班（第4期）,0,是,2025-04-29 16:42:45,2025-05-09 08:30:00,11749549,0,62297A1A8B03CA3B9A10ED3C71F67A13,https://qvod2.vzan.com/clip/11749549/985789683/aebe1e0cd0dd47adafea4afceda439b3.m3u8?zbid=11749549&tpid=985789683&type=0
5806,https://inter.dayilive.com/live/page/1650149928,1650149928,5月8日  “独‘补’天下－中国行”北京站,0,是,2025-04-27 19:09:30,2025-05-08 09:00:00,11749549,0,C372CECF16D6667AAF4C77358B90E603,https://qvod2.vzan.com/clip/11749549/1650149928/3845becb3c004ed6be0016b2c23aeddc.m3u8?zbid=11749549&tpid=1650149928&type=0
5806,https://inter.dayilive.com/live/page/36550907,36550907,学术会议直播间,0,是,2025-04-27 18:53:18,2025-05-09 14:00:00,11749549,0,46E02B5623ED560E33C6F0C4474E4E0A,https://qvod2.vzan.com/clip/11749549/36550907/7efa232f5bb347d0bf215e0308aa5d23.m3u8?zbid=11749549&tpid=36550907&type=0
5806,https://inter.dayilive.com/live/page/1249545809,1249545809,张起帆教授｜转化治疗后腹腔镜肝右叶肝癌切除术,0,是,2025-04-27 18:52:35,2025-05-09 08:30:00,11749549,0,994732AC65C2758AADA232327DB8067E,https://qvod2.vzan.com/clip/11749549/1249545809/4e700eaca81e43f69637f9fca0088a67.m3u8?zbid=11749549&tpid=1249545809&type=0
5806,https://inter.dayilive.com/live/page/1458887808,1458887808,徐晓武教授｜腹腔镜下保留部分胰头的次全切除术,0,是,2025-04-27 18:49:50,2025-05-09 08:30:00,11749549,0,C8383C390A25D239BF75F138760DB08C,https://qvod2.vzan.com/clip/11749549/1458887808/53a9687f7a0b453e968a809b8e6cdef8.m3u8?zbid=11749549&tpid=1458887808&type=0
5806,https://inter.dayilive.com/live/page/2076086742,2076086742,0429 2025年北京康复医学会青年工作委员会第三十二期文献导读,0,是,2025-04-27 18:40:36,2025-04-29 19:00:00,11749549,0,4C77CA5848417676544195C9C47AA346,https://qvod2.vzan.com/clip/11749549/2076086742/561a0170d2624a209467dcaee0246147.m3u8?zbid=11749549&tpid=2076086742&type=0
5806,https://inter.dayilive.com/live/page/805891873,805891873,0428【显微外科联盟第172期】大师面对面-国家临床中心显微外科多中心教学查房“国家临床中心科技志愿服务行——显微外科标准化建设”系列课程,0,是,2025-04-27 12:22:06,2025-04-28 19:50:00,11749549,0,4564544A712134E5B82F7DDEEC868842,https://pull-hs1.vzan.com/11749549/237694271747806832/replay.1745846892.06444024.m3u8?zbid=11749549&tpid=805891873&type=0
5806,https://inter.dayilive.com/live/page/1543998119,1543998119,0507 腓肠外侧皮神经营养血管皮瓣的临床解剖与应用｜唐山二院解剖课堂,0,是,2025-04-27 12:12:11,2025-05-07 15:00:00,11749549,0,66B92A7B7C2E65D0F99167AB0E4E3F45,https://qvod2.vzan.com/clip/11749549/1543998119/820ce6c137c945c39a4d33a563f83c62.m3u8?zbid=11749549&tpid=1543998119&type=0
5806,https://inter.dayilive.com/live/page/1499399515,1499399515,0429 云南省骨科与运动康复临床医学研究中心｜云南省医学会骨科学分会｜云南省医学会数字医学分会｜云南省骨科专科联盟“昆华论骨”系列学术活动（49期）之小儿骨科专题,0,是,2025-04-27 10:19:09,2025-04-29 08:00:00,11749549,0,D957CEC7E9606F494FC1C6526B5DD463,https://qvod2.vzan.com/clip/11749549/1499399515/b7bbf864575040c1b4560943093ed93f.m3u8?zbid=11749549&tpid=1499399515&type=0
5806,https://inter.dayilive.com/live/page/319108435,319108435,【低延迟】0427 中国医药教育协会骨质健康分会｜科技赋能骨创伤救治高峰论坛,0,是,2025-04-26 17:58:03,2025-04-26 17:57:55,11749549,0,BFC54A77EB1FA44C31E5B7075CA9D8DD,https://pull-hs1.vzan.com/11749549/799958653467474564/replay.1745663106.80940310.m3u8?zbid=11749549&tpid=319108435&type=0
5806,https://inter.dayilive.com/live/page/136668463,136668463,4月25日 四中心手术间 2025肝胆胰外科手术联播,0,是,2025-04-24 21:27:23,2025-04-25 08:30:00,11749549,0,42500AA3DD234B340252FBE5E09B2D28,https://qvod2.vzan.com/clip/11749549/136668463/e0e112caca564d4993c63f5f29a52d2c.m3u8?zbid=11749549&tpid=136668463&type=0
5806,https://inter.dayilive.com/live/page/1093038478,1093038478,4月25日 手术间8 2025肝胆胰外科手术联播,0,是,2025-04-24 21:27:22,2025-04-25 08:30:00,11749549,0,00C54AD295527493C6E5842B8E4E6FC5,https://qvod2.vzan.com/clip/11749549/1093038478/1b0b7bcb9a3043b4b3f824b3dfb61270.m3u8?zbid=11749549&tpid=1093038478&type=0
5806,https://inter.dayilive.com/live/page/965445261,965445261,4月25日 手术间7 2025肝胆胰外科手术联播,0,是,2025-04-24 21:27:20,2025-04-25 08:30:00,11749549,0,696A22E9EA5AA71C0E543ED743D4B63D,https://qvod2.vzan.com/clip/11749549/965445261/1dbbf3e7ee334aeda27b7cd82cbda382.m3u8?zbid=11749549&tpid=965445261&type=0
5806,https://inter.dayilive.com/live/page/1019912607,1019912607,4月25日 手术间5 2025肝胆胰外科手术联播,0,是,2025-04-24 21:27:19,2025-04-25 08:30:00,11749549,0,9CBD0EFF4974A5D727906211B5D3D9BE,https://qvod2.vzan.com/clip/11749549/1019912607/d900a900664a49b5b4dfd1c4ee868271.m3u8?zbid=11749549&tpid=1019912607&type=0
5806,https://inter.dayilive.com/live/page/1868256994,1868256994,4月25日 手术间4 2025肝胆胰外科手术联播,0,是,2025-04-24 21:27:18,2025-04-25 08:30:00,11749549,0,E42CDEBD7FBE421FCDE87168EF2CCCF5,https://qvod2.vzan.com/clip/11749549/1868256994/0023eec908c34b73835fa928182d6281.m3u8?zbid=11749549&tpid=1868256994&type=0
5806,https://inter.dayilive.com/live/page/1307345754,1307345754,4月25日 手术间2 2025肝胆胰外科手术联播,0,是,2025-04-24 21:26:51,2025-04-25 08:30:00,11749549,0,BE29E3169B6190579359E2E4EDAD6879,https://qvod2.vzan.com/clip/11749549/1307345754/ce749581d4cb40b59487e93c2c30bf0d.m3u8?zbid=11749549&tpid=1307345754&type=0
5806,https://inter.dayilive.com/live/page/1404741733,1404741733,4月25日 手术间1 2025肝胆胰外科手术联播,0,是,2025-04-24 21:26:23,2025-04-25 08:30:00,11749549,0,CDF51BFAC960D52D8E53A689592F3A4F,https://qvod2.vzan.com/clip/11749549/1404741733/f2a7aab7572d4d94a3df604236debcee.m3u8?zbid=11749549&tpid=1404741733&type=0
5806,https://inter.dayilive.com/live/page/687291779,687291779,4月25日 钦州市第一人民医院,0,是,2025-04-24 12:44:04,2025-04-25 08:30:00,11749549,0,3CA00DCCBFA1E1E6F2DB59CE1D6BE450,https://qvod2.vzan.com/clip/11749549/687291779/0bf8403ae7bf4b778d51aa6ef1342d60.m3u8?zbid=11749549&tpid=687291779&type=0
5806,https://inter.dayilive.com/live/page/1966824227,1966824227,0427 显微外科国际前沿瞭望台--晨读精讲x显微论道第2期：《全肘关节置换》,0,是,2025-04-24 09:51:17,2025-04-27 19:00:00,11749549,0,1A64514D89E1875643C353B989543F43,http://v3bj.vzan.com/11749549/015109704663039734/replay.1745757390.14308692.m3u8?zbid=11749549&tpid=1966824227&type=0
5806,https://inter.dayilive.com/live/page/1490325955,1490325955,4月24日 六中心手术间 2025肝胆胰外科手术联播,0,是,2025-04-23 19:34:14,2025-04-24 08:30:00,11749549,0,CAF3EEC433B66205A8499BAC498715D1,https://qvod2.vzan.com/clip/11749549/1490325955/ef074d8082834121a7c56bfc169f46fd.m3u8?zbid=11749549&tpid=1490325955&type=0
5806,https://inter.dayilive.com/live/page/1867033002,1867033002,4月24日 手术间8 2025肝胆胰外科手术联播,0,是,2025-04-23 19:33:20,2025-04-24 08:30:00,11749549,0,A65EDA9021600551BC3E17DB5FCE81C7,https://qvod2.vzan.com/clip/11749549/1867033002/4a4c487975f34705b86773dec502513c.m3u8?zbid=11749549&tpid=1867033002&type=0
5806,https://inter.dayilive.com/live/page/65380565,65380565,4月24日 手术间7 2025肝胆胰外科手术联播,0,是,2025-04-23 19:32:51,2025-04-24 08:30:00,11749549,0,04921ED265AEE2CAC46AC3B67BC7DFBA,https://qvod2.vzan.com/clip/11749549/65380565/46a84e7d2a734ca48d7ef1c355331664.m3u8?zbid=11749549&tpid=65380565&type=0
5806,https://inter.dayilive.com/live/page/497416075,497416075,4月24日 手术间5 2025肝胆胰外科手术联播,0,是,2025-04-23 19:30:27,2025-04-24 08:30:00,11749549,0,4B3163687B9C1D5C90187276AE21739A,https://qvod2.vzan.com/clip/11749549/497416075/648c3c7c30214e7dbebab0ae65b04ff4.m3u8?zbid=11749549&tpid=497416075&type=0
5806,https://inter.dayilive.com/live/page/1240820768,1240820768,4月24日 手术间4 2025肝胆胰外科手术联播,0,是,2025-04-23 19:29:58,2025-04-24 08:30:00,11749549,0,62AA35EA363B9C2E8178A94DA7ED7A50,https://qvod2.vzan.com/clip/11749549/1240820768/8651ce11be0543998f51ced538592f51.m3u8?zbid=11749549&tpid=1240820768&type=0
